1	13516	91073
1	11987	227945
1	18888	35451
1	30322	35509
1	35462	35534
1	40718	731985
1	62509	97684
1	81606	91980
1	87433	91967
1	156721	236932
1	227447	267541
1	317770	336525
1	317770	351915
1	317770	471337
1	351377	404070
1	359638	470259
1	444338	449236
1	461415	471337
1	476903	702268
1	521413	522531
1	521629	571966
1	564656	570573
1	586353	897103
1	586571	592340
1	586571	606449
1	587397	592340
1	637238	724071
1	724323	727145
1	725126	762523
1	752566	1003629
1	754193	762622
1	795581	899215
1	869322	870347
1	876418	879967
1	894356	896949
1	895996	896199
1	896011	896936
1	896775	896949
1	897119	897175
1	906302	907699
1	981079	981238
1	982291	983003
1	982765	983003
1	1011003	1014676
1	1034333	1035323
1	1074390	1076516
1	1137019	1138274
1	1178394	1182042
1	1216777	1226092
1	1223246	1225981
1	1229970	1230217
1	1231191	1231656
1	1231572	1231656
1	1235650	1297746
1	1237514	1244964
1	1243151	1245001
1	1244063	1244564
1	1247712	1247756
1	1274747	1275643
1	1275136	1275445
1	1285346	1286891
1	1309478	1310863
1	1311716	1510801
1	1324026	1324183
1	1341133	1342712
1	1362430	1363536
1	1387644	1456101
1	1385641	1404179
1	1387473	1387562
1	1414922	1431564
1	1423235	1423280
1	1452518	1454285
1	1454232	1454285
1	1458892	1460704
1	1475051	1475854
1	1518430	1680665
1	1550662	1551496
1	1560709	1560768
1	1562015	1564066
1	1564801	1564906
1	1564805	1564906
1	1568303	1572851
1	1570016	1570060
1	1571804	1572098
1	1572558	1572602
1	1572558	1572851
1	1572558	1573158
1	1622719	1636270
1	1627334	1677991
1	1634989	1635317
1	1635207	1635413
1	1635207	1635831
1	1635776	1635831
1	1640686	1655462
1	1653134	1654038
1	1654091	1655841
1	1654121	1670432
1	1663006	1671157
1	1821633	1822520
1	1875789	1875929
1	1912935	1913911
1	2053160	2055996
1	2211996	2214142
1	2269948	2286408
1	2280423	2303512
1	2325371	2363327
1	2387458	2394455
1	2426352	2430586
1	2445601	2445750
1	2565924	2566759
1	2568784	2632227
1	2583647	2588347
1	2609878	2633401
1	2684255	2684800
1	2684255	2695047
1	2694445	3208375
1	3081743	3082762
1	3083952	3084887
1	3097474	3098766
1	3394250	4807521
1	3541927	3544938
1	3647024	3707892
1	3808437	3809202
1	4393668	4404190
1	4402810	4404190
1	4403374	4404266
1	4901708	5032458
1	5112057	5174017
1	5402870	5425109
1	5897007	6088364
1	6051866	6137651
1	6064788	6066828
1	6066020	6066911
1	6166718	6169303
1	6267585	6269082
1	6268925	6269082
1	6269420	6269493
1	6314822	6364371
1	6478143	6520845
1	6479670	6479906
1	6495099	6501159
1	6498243	6508426
1	6501036	6501081
1	6501036	6501168
1	6511548	6514979
1	6512161	6514979
1	6530663	6531163
1	6557420	6557494
1	6620539	6630319
1	6688472	7436746
1	6786469	6828191
1	6787516	6793395
1	7289694	7289739
1	7569312	7571556
1	7763029	7765558
1	7973195	7973542
1	8100140	8151224
1	8196065	8209321
1	8204093	8211099
1	8204752	8209185
1	8206002	8218065
1	8216853	8240516
1	8596351	8634659
1	8671808	8687558
1	8671746	8674276
1	8712025	8720822
1	8715989	8717503
1	9054584	9081001
1	9107432	9107852
1	9316468	9404759
1	9462709	9509821
1	9521036	9628016
1	9554670	9580865
1	9559042	9750457
1	9711679	9711729
1	9711679	9712678
1	9740349	9740565
1	9780269	9780690
1	9781486	9781890
1	9938037	9938226
1	9994020	10135460
1	10002632	10003620
1	10003301	10003562
1	10075840	10202804
1	10780208	10869922
1	11065971	11433766
1	11085842	11090892
1	11099186	11102741
1	11751449	11751623
1	11751579	11751623
1	11836683	11838967
1	11838696	11838967
1	11923982	11971749
1	12030771	12031509
1	12181729	12254316
1	12227018	12227220
1	12290152	12290210
1	12746701	12752055
1	12838990	12921834
1	12851649	13163814
1	12852801	12860401
1	12853191	12854125
1	12855109	12872828
1	12881418	12956256
1	12882563	12888652
1	12884130	13715337
1	12884952	12888652
1	12898477	12921348
1	12908356	12912625
1	12909977	12918079
1	12909977	12927856
1	12919015	12921519
1	12934660	12949617
1	12942917	12942962
1	12942917	12943225
1	12942917	12946026
1	12944106	12965211
1	12953496	12994603
1	12957926	12958116
1	12958069	12958116
1	13027286	13037682
1	13027431	13052941
1	13046922	13218561
1	13039140	13052941
1	13047681	13052938
1	13103023	13109225
1	13103193	13145660
1	13159180	13161664
1	13163361	13217709
1	13172329	13190139
1	13171988	13178105
1	13235027	13490865
1	13320145	13329242
1	13326471	13329526
1	13329531	13341497
1	13345152	13739948
1	13412434	13472244
1	13496047	13522241
1	13522181	13522241
1	13554172	13556868
1	13607322	13672824
1	13607204	13719980
1	13658957	13696494
1	13668211	13670572
1	13797493	13802437
1	13966808	14016195
1	14311609	14371586
1	15010447	15273181
1	15393295	15711523
1	15581325	15582378
1	15685997	15686056
1	15850422	15855071
1	15855484	15856020
1	15913142	15913612
1	15944657	15947045
1	15968610	16034201
1	16000741	16020502
1	16009544	16011390
1	16157711	16180894
1	16210276	16213462
1	16268923	16270294
1	16269692	16269864
1	16321010	16514486
1	16348913	16389422
1	16360205	16360929
1	16370199	16376640
1	16375274	16375328
1	16376329	16376855
1	16376747	16387493
1	16378001	16378266
1	16378015	16382804
1	16380219	16381891
1	16388568	16388615
1	16566964	16594766
1	16617686	16764962
1	16632380	16639942
1	16836354	17242462
1	16826422	16864425
1	16833252	16843648
1	16841155	16842157
1	16842516	16888958
1	16854343	16863502
1	16862361	16862679
1	16881342	17004270
1	16890810	16891414
1	16890861	16893754
1	16907278	16921500
1	16918433	16921190
1	16934947	16943647
1	16939830	16940108
1	16940279	16955414
1	16957655	16982807
1	16963269	16970456
1	16972226	17007342
1	16972603	16976736
1	16975601	16976901
1	17006557	17079479
1	17019253	17124537
1	17012641	17031579
1	17035853	17053489
1	17051491	17083999
1	17082600	17084783
1	17083476	17091723
1	17084732	17085894
1	17084732	17087319
1	17084737	17085894
1	17085833	17085894
1	17085833	17087319
1	17175722	17181610
1	17175735	17204395
1	17183029	17295480
1	17191674	17224318
1	17197325	17201896
1	17198254	17198562
1	17225225	17368743
1	17246588	17264572
1	17248582	17250950
1	17248808	17253438
1	17264082	17279966
1	17265020	17266619
1	17265393	17265484
1	17265393	17268949
1	17273238	17275038
1	17273413	17280659
1	17319778	17386880
1	17420589	17439195
1	17473032	17557178
1	17593585	17619938
1	17596566	17597419
1	17599910	17603290
1	17607220	17619307
1	17716244	17727379
1	17725080	17725301
1	17781264	17846922
1	17819076	17855824
1	17831749	17846922
1	18434300	18434575
1	18792533	18792611
1	19203966	19205833
1	19597561	19600176
1	19866663	19935648
1	20126311	20126400
1	20208908	20209092
1	20227099	20243000
1	20614631	20616067
1	21035923	21059169
1	21543435	21548555
1	21606043	21616819
1	21671821	21671866
1	21701973	21813053
1	21740135	21754728
1	21766797	21771721
1	21786434	21793610
1	21798991	21810917
1	21808246	21808306
1	22038987	22121662
1	22094988	22305435
1	22160111	22229090
1	22204990	22205128
1	22206929	22207193
1	22207063	22207243
1	22304875	22307379
1	22307318	22307379
1	22391767	22431777
1	22469306	22469430
1	22889175	22891149
1	22890279	22891179
1	22890379	22891179
1	22896924	22897034
1	22916162	22919949
1	22919764	22919949
1	23092066	23247395
1	23763465	23763838
1	23763736	23763838
1	23763791	23763838
1	23810557	23810703
1	23848476	23848528
1	23884427	23886586
1	23884553	23885540
1	23885376	23885535
1	24200208	24201443
1	24289857	24289960
1	25307684	25723250
1	25575604	25663546
1	25609449	25613875
1	25610219	25632643
1	25635289	25656163
1	25646417	25666128
1	25689574	25753134
1	25688689	25695235
1	25696602	25723250
1	25746067	25762090
1	25756215	25769537
1	25902272	25917346
1	26145206	26147290
1	26230398	26233353
1	26432656	26438962
1	26459586	26465001
1	26632996	26633611
1	26799888	26800322
1	27039290	27468019
1	27482963	27522862
1	27732085	27733818
1	27887025	27955397
1	27979290	27979472
1	27994787	27995065
1	28284815	28955102
1	28374898	28384579
1	28374999	28375434
1	28624481	28943345
1	28812901	28816206
1	28832414	28835441
1	29140748	29208956
1	29185093	29208956
1	29562986	29563234
1	30531928	30532743
1	30738455	30740058
1	30773957	30774557
1	31041806	31049626
1	31124288	31124783
1	31143035	31251698
1	31555266	31660476
1	31696939	31697770
1	31898156	31898659
1	31904565	31905070
1	31908169	31919017
1	32138239	32138515
1	32138309	32138353
1	32207516	32207836
1	32281391	32281474
1	32508398	32518387
1	33060671	33187549
1	33112257	33117493
1	33116362	33117812
1	33116730	33117168
1	33334635	33336396
1	33364286	33366859
1	33815191	33815524
1	34041093	34042831
1	34294222	34294847
1	35182213	35184257
1	35245952	35350266
1	35575836	35577558
1	35577499	35577697
1	35677861	35719903
1	36696167	36722788
1	36784882	36784927
1	36904193	36930393
1	37182396	37318533
1	38147290	38147904
1	38147768	38147913
1	38471150	38471208
1	38583768	38583926
1	39317590	39325279
1	39359694	40051697
1	39506555	39524729
1	39534290	39536657
1	40181939	40312847
1	40436206	40491765
1	40500952	40506871
1	40769314	40769486
1	40769442	40769749
1	40770187	40770483
1	41346424	41380539
1	41707725	41707809
1	41991470	41997984
1	42054814	42061181
1	42366033	42366623
1	43030144	43030271
1	43341520	43368150
1	43637584	43638764
1	43855458	43855626
1	44071146	44071300
1	44071146	44071483
1	44071193	44071300
1	44071193	44071483
1	44095567	44107276
1	44322200	44347599
1	44337310	44338030
1	44450951	44451297
1	44451138	44451290
1	44879557	44879731
1	44879557	44884606
1	45189998	45190200
1	45189998	45190473
1	45190208	45190267
1	45665693	45740469
1	45675956	45917091
1	45804050	45819872
